datetime,username,content
2022-01-04 09:58:55+00:00,jokowi,"Saya mencermati RUU tentang Tindak Pidana Kekerasan Seksual yang saat ini di DPR. 

Saya telah memerintahkan Menteri Hukum dan HAM serta Menteri Pemberdayaan Perempuan dan Perlindungan Anak segera 
berkoordinasi dan konsultasi dengan DPR agar ada percepatan pembahasan RUU ini. https://t.co/0hiHsm74Es"
2022-01-03 15:59:57+00:00,jokowi,"Selain itu, soal minyak goreng, saya memerintahkan Menteri Perdagangan untuk menjamin stabilitas harga minyak goreng di dalam negeri. 

Harga minyak goreng harus tetap terjangkau. Jika perlu, lakukan lagi operasi pasar."
2022-01-03 15:59:56+00:00,jokowi,"Perusahaan yang tidak melaksanakan kewajibannya bisa diberi sanksi, tidak mendapatkan izin ekspor, atau pencabutan izin usaha.

Prioritas utama pemerintah adalah kebutuhan rakyat."
2022-01-03 15:59:56+00:00,jokowi,"Sesuai konstitusi, semua perusahaan swasta, BUMN dan anak perusahaan di bidang pertambangan, perkebunan, dan pengolahan sumber daya alam lain, wajib menyediakan kebutuhan dalam negeri lebih dahulu sebelum melakukan ekspor. Ini juga berlaku untuk batu bara dan gas alam cair. https://t.co/roxbZe3lI7"
2022-01-03 08:14:49+00:00,jokowi,"Berbagai indikator lain seperti peringkat daya saing Indonesia, indikator konsumsi dan produksi, indeks belanja masyarakat dan konsumsi listrik, semuanya menunjukkan kenaikan.

Melihat berbagai indikator tersebut, kita optimistis menghadapi tantangan di tahun 2022 ini. https://t.co/NeDi0sj85S"
2022-01-03 08:14:47+00:00,jokowi,"Ekspor kita naik setinggi itu salah satunya karena kita menghentikan ekspor bahan mentah dari minerba yaitu nikel. Dulu, ekspor nikel kita hanya 1-2 miliar dolar AS saja. Akhir tahun 2021, ekspor nikel kita USD20,8 miliar. 

Hilirisasi menjadi kunci dari kenaikan ekspor kita. https://t.co/htDiSagLBp"
2022-01-03 08:14:45+00:00,jokowi,"Sejumlah indikator perekonomian menunjukkan bahwa pemulihan ekonomi Indonesia cukup kuat. 

Neraca perdagangan Indonesia surplus USD34,4 miliar, dan selalu surplus selama 19 bulan. Angka ekspor secara tahun ke tahun naik 49,7%, Impor bahan baku dan bahan penolong juga naik 52,6%. https://t.co/SAbfrfFYE4"
2022-01-03 08:10:30+00:00,jokowi,"Saya meresmikan Pembukaan Perdagangan Bursa Efek Indonesia tahun 2022 dengan optimistis. IHSG Indonesia 2021 naik 10,1 persen. 

Menurut OJK, tahun 2017 ada 1,1 juta investor di pasar modal, hari ini mencapai 7,4 juta, terutama investor retail dari kalangan anak muda milenial. https://t.co/L1li19CXIv"
2022-01-01 15:17:05+00:00,jokowi,"Selamat kepada Thailand yang tampil menjadi juara Piala AFF 2020 malam ini. 

Bagi Timnas Indonesia, kalian sudah berjuang dengan gigih dan sportif. Meski belum juara, saya dan seluruh rakyat Indonesia tetap bangga atas perjuangan Anda semua. https://t.co/ttgQOYrTBn"
2022-01-01 01:41:22+00:00,jokowi,"Tahun 2021 telah berlalu bersama segenap ujian bagi bangsa ini. Ada pandemi, resesi, juga ketidakpastian. Semua itu telah menempa bangsa yang besar ini, menguatkan dan menyatukan kita. 

Dengan tempaan itu, kita menyongsong 2022 dengan semangat baru, bekerja untuk Indonesia Maju. https://t.co/t4pxnMorGP"
2021-12-31 11:25:59+00:00,jokowi,"Demi kemanusiaan, Indonesia memutuskan untuk menampung sementara 105 pengungsi Rohingya di Aceh. Selanjutnya, Indonesia akan terus bekerja sama dengan UNHCR dan IOM. 

Akar masalah pengungsi Rohingya harus diselesaikan. Mereka berhak hidup damai di rumah mereka di Myanmar."
2021-12-31 10:18:47+00:00,jokowi,"Sejak 1 Desember 2021, Indonesia memegang Presidensi G20, kelompok mewakili sekitar 60% penduduk dan 80% perekonomian dunia.

Ini sebuah kehormatan sekaligus kesempatan bagi Indonesia berperan lebih besar bagi pemulihan perekonomian dan tata kelola dunia."
2021-12-31 10:18:47+00:00,jokowi,"Pandemi melandai karena peran kita semua mematuhi protokol kesehatan dan menggencarkan vaksinasi. Dari target 208 juta, sampai 30 Desember 2021, kita telah menyuntikkan 273 juta dosis vaksin, 160 juta dosis vaksin pertama dan lebih 113 juta dosis vaksin lengkap."
2021-12-31 10:18:46+00:00,jokowi,"Sepanjang tahun 2021, kita berkutat dengan dua kerja besar: memutus rantai penyebaran Covid-19 dan menjaga ekonomi Indonesia tetap bertumbuh. 

Pandemi sejauh ini sudah semakin melandai. Perekonomian Indonesia triwulan III 2021 tumbuh 3,51% (yoy). Semua karena kerja keras kita. https://t.co/xi3ZqMFnDw"
2021-12-29 09:02:16+00:00,jokowi,"Terima kasih atas kedatangan Ketua Umum PB Nahdlatul Ulama, K.H. Yahya Cholil Staquf hari ini di Istana Bogor. Beliau menyampaikan hasil-hasil muktamar termasuk yang terkait dan punya prospek kerja sama dengan pemerintah.

Selamat bekerja kepada segenap jajaran PBNU. https://t.co/Pt5655IRyw"
2021-12-28 10:46:19+00:00,jokowi,"Mengapa bendungan? Jika Indonesia ingin mencapai kemandirian, kedaulatan, dan ketahanan pangan, maka ketersediaan air adalah kunci. Karena itulah pemerintah terus membangun bendungan di seluruh provinsi di Tanah Air. https://t.co/MmYIvBdVOk"
2021-12-28 10:46:18+00:00,jokowi,"Saya kembali meresmikan sebuah bendungan baru. Kali ini, yang saya resmikan adalah Bendungan Pidekso di Kab. Wonogiri, Jawa Tengah. 

Bendungan ini dibangun sejak tahun 2017, luas genangan 232 hektare, dan bisa mengairi kurang lebih 1.500 hektare sawah. https://t.co/7LeShEVSzJ"
2021-12-28 08:59:32+00:00,jokowi,"Mendayung perahu naga bersama Pak Basuki dan Pak Pramono, serta Pak Bahlil  yang menabuh gendang di Bendungan Ladongi, Kolaka Timur, Sulawesi Tenggara siang tadi. 

Bendungan ini, selain sumber irigasi, juga layak menjadi destinasi wisata air. https://t.co/oQQQ1X8Faq"
2021-12-28 07:33:27+00:00,jokowi,"Dari atas perahu naga, saya meresmikan Bendungan Ladongi di Kab. Kolaka Timur,  Sulawesi Tenggara, hari ini. 

Bendungan seluas 222 ha ini akan menjadi sumber air bagi sawah-sawah di kabupaten sekitarnya. Selain itu, Bendungan Ladongi layak dikembangkan jadi destinasi wisata air. https://t.co/8ypX5VKRHx"
2021-12-27 16:23:40+00:00,jokowi,"Dengan hilirisasi industri, beragam nilai tambah akan berada di dalam negeri dan hasilnya bisa dirasakan oleh rakyat. https://t.co/1qfju6bdLF"
2021-12-27 16:23:39+00:00,jokowi,"Pemerintah berkomitmen untuk melanjutkan kebijakan hilirisasi industri sektor pertambangan dengan menghentikan ekspor bahan mentah secara bertahap. 

Setelah nikel, kita akan segera menghentikan ekspor bahan mentah bauksit, lalu tembaga, selanjutnya emas, dan kemudian timah. https://t.co/LECPb94eo7"
2021-12-27 16:21:37+00:00,jokowi,"Saya meresmikan smelter nikel milik PT Gunbuster Nickel Industry yang terletak di Morowali Utara, Sulawesi Tengah hari ini. 

Dengan mengolah bijih nikel jadi feronikel, nilai tambahnya meningkat 14 kali, dan lebih tinggi lagi jika diolah jadi billet stainless steel. https://t.co/Bb0BPAyK8J"
2021-12-27 08:22:05+00:00,jokowi,"Senang dan puas melihat produk-produk dari sekitar 35 Industri Kecil Menengah Bali yang dipamerkan di Taman Werdhi Budaya Art Centre, Denpasar, siang tadi. 

Ada kain-kain dan perhiasan tradisional, furnitur, dan produk seni unggulan lainnya. Kualitas dan desainnya sangat bagus. https://t.co/QsEF0TB1X6"
2021-12-27 08:13:52+00:00,jokowi,"Sekadar informasi, setiap tahun, ada kurang lebih dua juta orang Indonesia yang pergi ke luar negeri untuk berobat. Negara-negara yang dituju antara lain Singapura, Malaysia, Jepang, Amerika Serikat. Kita kehilangan Rp97 triliun karena itu. https://t.co/Zo4GR7RiIs"
2021-12-27 08:13:51+00:00,jokowi,"Saya meletakkan batu pertama Rumah Sakit Internasional Bali di Kawasan Wisata Sanur, Denpasar, pagi tadi. RS yang rencananya selesai tahun 2023 ini akan bekerja sama dengan Mayo Clinic dari Amerika Serikat. 

Jadi, masyarakat kita tak perlu ke luar negeri lagi untuk berobat. https://t.co/nVoLfNwe3d"
2021-12-27 02:09:51+00:00,jokowi,"Hari ini, saya berkunjung ke dua provinsi: Bali dan Sulawesi Tenggara. Di Bali, saya akan melakukan peletakan batu pertama pembangunan RS Internasional Bali di Denpasar. 

Lalu di Sulawesi Tenggara, saya hendak meninjau pabrik pembuatan besi, juga meresmikan pabrik smelter nikel. https://t.co/55TOCf80K9"
2021-12-25 01:02:17+00:00,jokowi,"Hampir dua tahun pandemi membekap kehidupan kita, dua tahun pula saudara-saudaraku umat Kristiani melalui Hari Natal dalam keterbatasan itu. 

Saya berharap pandemi tidak mengurangi kegembiraan dan keceriaan Anda semua merayakan Natal bersama orang-orang tersayang. https://t.co/rhA3KFp0zU"
2021-12-24 06:20:37+00:00,jokowi,"Hari ini, saya meresmikan gedung kantor Dewan Masjid Indonesia di Jakarta. 

Saya berharap DMI makin bersemangat menjadikan masjid bukan hanya tempat beribadah, tapi juga pusat pendidikan, dakwah, musyawarah untuk membangun persatuan, serta meningkatkan kesejahteraan masyarakat. https://t.co/vuSpamMoXQ"
2021-12-23 05:11:59+00:00,jokowi,"Dengan kerja besar bergotong-royong itu, kita berupaya memutus rantai penyebaran virus Covid-19, dan menjaga agar tak ada lagi lonjakan kasus terutama seusai masa liburan. https://t.co/LG17Opx49i"
2021-12-23 05:11:58+00:00,jokowi,"Sepekan sebelum akhir tahun, Indonesia telah menyuntikkan 263 juta dosis vaksin kepada masyarakat. Dosis satu sudah 73%  dari target, dosis dua 51%, anak-anak usia 6-11 tahun pun sudah mulai divaksinasi.

Pencapaian besar ini adalah hasil gotong royong semua pihak. https://t.co/KvGVrCL1zd"
2021-12-23 05:11:56+00:00,jokowi,"Sepekan sebelum akhir tahun, Indonesia telah menyuntikkan 263 juta dosis vaksin kepada masyarakat. Dosis satu sudah 73%  dari target, dosis dua 51%, anak-anak usia 6-11 tahun pun sudah mulai divaksinasi.

Pencapaian besar ini adalah hasil gotong royong semua pihak. https://t.co/PZW618C2cM"
2021-12-22 07:09:53+00:00,jokowi,"NU memiliki potensi dalam rangka pemerataan ekonomi umat. NU memiliki kekuatan anak muda dan santri  berkualitas dengan kompetensi baik. 

Apabila ini bisa dirajut sebagai kekuatan lokomotif, bisa menarik gerbong-gerbong di bawah untuk bersama menyejahterakan kita semuanya. https://t.co/rvSJu7Tsh8"
2021-12-22 07:09:51+00:00,jokowi,"Saya membuka Muktamar ke-34 Nahdlatul Ulama di Lampung Tengah, siang ini. 

Terima kasih kepada NU yang terus mengawal jalannya pemerintahan, dengan senantiasa mengedepankan kebangsaan, toleransi, kemajemukan, Pancasila, UUD 1945, serta mengawal NKRI. https://t.co/iU1sQSCmZR"
2021-12-22 04:39:58+00:00,jokowi,"Sudah 93 tahun berlalu, tapi semangat yang mengemuka dalam Kongres Perempuan Indonesia I tetap lestari dan telah terwujud hari ini. 

Di era digital kini, perempuan telah berkiprah di semua bidang, turut andil bagi kemajuan bangsa, seraya mengawal generasi masa depan Indonesia. https://t.co/SS54cqSD0b"
2021-12-22 02:04:21+00:00,jokowi,"Assalamualaikum warahmatullahi wabarakatuh. Sepagi ini, saya menuju Lampung untuk membuka Muktamar ke-34 Nahdlatul Ulama. 

Semoga perjalanan ini, juga muktamar yang hendak saya hadiri, berlangsung dengan lancar. https://t.co/q0qVLfEBKV"
2021-12-21 13:48:22+00:00,jokowi,"Siang tadi, saya menyerahkan 13.455 sertifikat hak atas tanah kepada masyarakat Kota Tarakan dan Kab. Bulungan, Kaltara. 

Lima tahun terakhir, pemerintah telah memberikan 25 juta sertifikat kepada masyarakat. Sebanyak 41 juta sertifikat lainnya sudah jadi dan siap diberikan. https://t.co/AFdjR2mk1z"
2021-12-21 11:41:00+00:00,jokowi,"Manfaat dari kawasan industri tersebut akan dirasakan secara riil 5-10 tahun lagi. Karena itulah, sumber daya manusia berkualitas harus kita persiapkan. 

Seluruh jajaran terkait saya minta untuk mengawal pembangunan kawasan ini agar kondusif dan aman bagi para investor. https://t.co/p0djUIdKrP"
2021-12-21 11:40:59+00:00,jokowi,"Kawasan industri ini adalah buah kerjasama besar Indonesia, investor Indonesia, Cina, sampai Uni Emirat Arab. 

Dalam masa pembangunan kontruksinya dibutuhkan kurang lebih 100.000 tenaga kerja. Lalu pada saat beroperasi, tentu dibutuhkan lebih banyak lagi tenaga kerja. https://t.co/CyuYp5xNIj"
2021-12-21 11:40:58+00:00,jokowi,"Saya berada di Tanjung Palas Timur, Kalimantan Utara, melakukan groundbreaking Kawasan Industri Hijau Indonesia di lahan 16.400 ha. 

Dari sini, kita memulai lompatan transformasi ekonomi Indonesia melalui hilirisasi industrialisasi bahan mentah dan pemanfaatan energi hijau. https://t.co/9XJv0rjlCk"
2021-12-21 03:14:07+00:00,jokowi,"Pagi ini saya ke Provinsi Kalimantan Utara untuk kunjungan sehari. Saya akan ke Kabupaten Bulungan untuk melakukan groundbreaking Kawasan Industrial Park Indonesia (KIPI), lalu ke Kota Tarakan untuk menyerahkan sertifikat hak atas tanah bagi masyarakat. https://t.co/55WmCCJGLH"
2021-12-20 07:17:20+00:00,jokowi,"Saya juga meminta perusahaan swasta maupun BUMN dapat melibatkan BUM Desa dalam setiap kegiatan. Rakyat di desa jangan hanya jadi penonton, melihat hasil-hasil perkebunan atau hasil tambang melintas keluar dari daerahnya. Libatkan mereka, BUM Desa dan BUM Desa Bersama. https://t.co/v2ifdCSGmU"
2021-12-20 07:17:18+00:00,jokowi,"Badan Usaha Milik Desa (BUM Desa) dan BUM Desa Bersama dapat memacu pertumbuhan usaha baru yang dibutuhkan di masyarakat. Tidak menggarap hal-hal yang hanya untuk desa, tapi juga punya visi besar yakni menjangkau pasar yang lebih besar, termasuk pasar ekspor. https://t.co/VsSH0uBm03"
2021-12-20 07:17:16+00:00,jokowi,"Di masa pandemi ini, ekonomi pedesaan telah menjadi salah satu penyelamat di saat perekonomian di perkotaan terganggu. Dari pengalaman ini saya mengajak masyarakat untuk membangun dan menjadikan desa sebagai basis kegiatan ekonomi yang produktif. https://t.co/ZtTjrmcsHJ"
2021-12-18 05:17:04+00:00,jokowi,"Bandul ekonomi dunia kini bergerak mengayun ke arah ekonomi hijau. Dan Indonesia memiliki semua sumber energi hijau, dari sungai, sinar matahari, geotermal, sampai angin. 

Dengan kekuatan sumber daya alam itu, kita punya modal besar untuk bersaing dengan negara-negara lain. https://t.co/5XFp8KKL6H"
2021-12-17 12:40:24+00:00,jokowi,Saya juga menyerahkan bantuan tunai bagi para pedagang kaki lima dan warung yang berjualan di area luar pasar. https://t.co/hQn3BcNYHy
2021-12-17 12:40:22+00:00,jokowi,"Pasar Besar Ngawi yang saya resmikan siang tadi dibangun dengan konsep pasar modern berbasis bangunan gedung hijau. 

Dengan luas bangunan 15.940 m2 saya berharap Pasar Besar Ngawi menjadi pusat aktivitas perdagangan di Kab. Ngawi guna mempercepat pemulihan ekonomi pascapandemi. https://t.co/MzQr5BGHJ5"
2021-12-17 11:21:05+00:00,jokowi,"Saya menemui para pedagang kaki lima dan warung di Alun-Alun Merdeka, Kab. Ngawi selepas Jumatan siang tadi, seraya menyerahkan bantuan tunai. Semoga dapat sedikit mengurangi beban menghadapi dampak pandemi ini. https://t.co/za8bZCGoEd"
2021-12-17 07:33:06+00:00,jokowi,"Selepas Jumatan di Masjid Agung Baiturrahman, Ngawi, Jawa Timur. 

Masjid ini hanya 400 meter dari pendopo kabupaten, tempat saya diagendakan untuk memberikan bantuan tunai bagi pedagang kaki lima dan warung, lalu beranjak meninjau Pasar Besar Ngawi. https://t.co/7leddHMgNa"
2021-12-17 07:30:57+00:00,jokowi,"Saya menyambangi Pasar Mulyorejo, Blora, seraya menyerahkan bantuan tunai bagi pedagang kaki lima dan warung yang sehari-hari berdagang di pasar ini. 

Bantuan sebesar Rp1,2 juta tersebut semoga bisa meringankan beban para pedagang yang usahanya terdampak pandemi Covid-19. https://t.co/UPHUFycSYG"
2021-12-17 07:27:08+00:00,jokowi,"Saya mendarat di Bandar Udara Ngloram, Blora, pagi tadi, sekaligus meresmikan bandara tersebut. 

Bandara ini memiliki terminal 3.200m2 yang dikembangkan sejak 2018. Saya berharap Bandara Ngloram dapat mempercepat aktivitas ekonomi di Blora dan sekitarnya. https://t.co/UMpiZUa9tT"
2021-12-17 06:02:08+00:00,jokowi,"Jaket yang saya kenakan ini baru saya beli di sebuah anjungan di lobi Bandara Ngloram, di Blora, Jawa Tengah. Bermotif Garuda dan khas Blora, jaket ini diproduksi oleh UMKM setempat. Bagaimana, keren kan? https://t.co/G5CBo1wLVr"
2021-12-17 04:20:50+00:00,jokowi,"Dengan menggunakan pesawat khusus ATR 72-600 pagi ini saya bersama Ibu Negara menuju Jawa Tengah dan Jawa Timur. 

Saya mendarat di Bandara Ngloram, Blora, dan langsung meresmikan bandara di Jawa Tengah itu. Saya juga akan ke Ngawi, Jawa Timur untuk meninjau Pasar Besar Ngawi. https://t.co/M6ZDe3qEJv"
2021-12-16 10:49:44+00:00,jokowi,"Selamat sore. Covid-19 varian Omicron sudah terdeteksi di wilayah Indonesia. Dan ini tak terelakkan karena salah satu karakter varian ini adalah penularannya yang sangat cepat.  

Apa yang harus kita lakukan agar varian Omicron tidak meluas di tanah air? https://t.co/Z9tQ7beVAm"
2021-12-15 10:26:31+00:00,jokowi,"Gamelan menjadi Warisan Budaya Tak Benda Indonesia ke-12 dalam daftar WBTB UNESCO setelah wayang, keris, batik, pendidikan dan pelatihan batik, angklung, tari saman, noken, tiga genre tari tradisional di Bali, seni pembuatan kapal pinisi, tradisi pencak silat, dan pantun."
2021-12-15 10:26:30+00:00,jokowi,"Saya menyambut dengan bangga atas penetapan ini. Gamelan sudah jadi bagian kehidupan sehari-hari rakyat  berbagai daerah di Indonesia yang terus dipelajari, dikembangkan dan diwariskan dari generasi ke generasi. 

Gamelan juga memberi inspirasi dan pengaruh terhadap musik dunia. https://t.co/ehmCPe2bZs"
2021-12-15 10:26:29+00:00,jokowi,"Kabar baik hari ini datang dari kantor pusat UNESCO di Paris. Badan PBB itu menetapkan gamelan sebagai Warisan Budaya Tak Benda (Intangible Cultural Heritage) UNESCO.

Indonesia akan terus melestarikan gamelan melalui pendidikan, festival, pertunjukan, dan pertukaran budaya. https://t.co/l1QzlCR51a"
2021-12-15 06:37:33+00:00,jokowi,"Dengan vaksinasi ini, saya berharap anak-anak bisa terlindungi dari penyebaran Covid-19, varian lama ataupun varian baru. https://t.co/ieJWiv2ib3"
2021-12-15 06:37:31+00:00,jokowi,"Sedikitnya 200 siswa SD divaksinasi dengan Sinovac hari ini di Kompleks SDN Cideng, Gambir, Jakarta. 

Mereka adalah bagian dari kurang lebih 26,5 juta anak-anak usia 6-11 tahun di seluruh Indonesia dan 1,2 juta anak di DKI Jakarta yang harus divaksinasi. https://t.co/Bw4BLYDdUk"
2021-12-15 06:32:03+00:00,jokowi,"Pada Peresmian Gerakan Akselerasi Generasi Digital di Jakarta, hari ini, saya menyampaikan data bahwa kita sekarang memiliki 2.319 perusahaan startup, satu decacorn, tujuh unicorn, dan banyak sekali soonicorn. Makin hari makin bertambah. https://t.co/KkD8OBTYnr"
2021-12-15 06:32:02+00:00,jokowi,"Indonesia memiliki potensi pasar digital yang besar dan terus berkembang. Sektor logistik, konsumen baru digital, transaksi e-money, semuanya naik. 

Kita perlu ambil kesempatan di tengah kemajuan digital dunia melalui ekosistem digital. Jangan yang mengambil nanti orang lain. https://t.co/CTXEzubyAe"
2021-12-14 11:16:06+00:00,jokowi,"Para pedagang Pasar Kertek di Wonosobo menyambut ramah ketika saya mendatangi mereka siang tadi. 

Saya datang menyerahkan bantuan tunai untuk pedagang kaki lima dan warung di pasar ini. Semoga dapat membantu para pedagang mengembangkan usahanya yang terdampak pandemi Covid-19. https://t.co/aLM2tlSufl"
2021-12-14 09:45:13+00:00,jokowi,"Saya berharap keberadaan embung-embung ini memberikan manfaat nyata bagi produktivitas pertanian, penyediaan air baku, hingga potensi pariwisata bagi masyarakat sekitar. https://t.co/1lpotNozkA"
2021-12-14 09:45:10+00:00,jokowi,"Empat embung di Jawa Tengah telah selesai dan saya resmikan hari ini. Inilah empat dari 66 embung yang kita bangun di tahun 2021.

Keempatnya adalah Embung Bansari di Kab. Temanggung, Embung Dukun dan Embung Pagergunung di Kab. Magelang, dan Embung Tlogoguwo di Kab. Purworejo. https://t.co/jpBmBjsPCm"
2021-12-14 09:40:40+00:00,jokowi,"""Pak Menteri, ini saya sedang bersama para petani bawang putih di Temanggung. Keluhan mereka semuanya sama: pada saat panen,  impor bawang putih justru masuk. Keluhannya selalu itu.""

Di balik telepon, Menteri Perdagangan memastikan akan mengirimkan tim untuk mengecek. https://t.co/gX2b4PHYqu"
2021-12-14 09:39:10+00:00,jokowi,"Saya datang ke Desa Bansari di Temanggung, Jawa Tengah, hari ini untuk meninjau lumbung pangan, juga ikut menanam bawang merah bersama petani dan masyarakat.

Bawang ini ditanam di lahan 339 ha. Para petani akan mendapatkan pendampingan dari Kementerian Pertanian. https://t.co/PMyExSnz1w"
2021-12-14 01:18:48+00:00,jokowi,"Saya berkunjung ke Jawa Tengah hari ini, meninjau lokasi lumbung pangan di Temanggung dan Wonosobo. 

Saya juga akan menanam cabai dan bawang merah bersama petani dan masyarakat, meresmikan sejumlah embung, dan menyerahkan bantuan sosial kepada para pedagang kaki lima dan warung. https://t.co/h7RGNWGlGg"
2021-12-14 01:17:08+00:00,jokowi,"Saya menerima kunjungan Menteri Luar Negeri Amerika Serikat Anthony J. Blinken, kemarin di Istana Merdeka. Kepada Menteri Blinken saya menyampaikan agenda prioritas presidensi G20 Indonesia, dan saya berharap AS dapat menjadi mitra di bidang ekonomi, investasi, hingga kesehatan. https://t.co/MMTmhFeieU"
2021-12-13 15:01:03+00:00,jokowi,"Innalillahi wa inna ilaihi rajiun. Allow me to convey my deepest condolences on the passing of beloved mother of @HESuhail, Minister of Energy and Infrastructure UAE, H.E. Suhail Mohamed Al Mazrouei. May Allah grant her the highest peak of Jannah and give her eternal peace."
2021-12-11 07:25:28+00:00,jokowi,"Kapan lagi menyaksikan langsung pembalap-pembalap dunia berlaga di depan mata di negeri kita, kalau tidak di Sirkuit Mandalika? 

Kapan lagi bisa menjajal sirkuit 4,31 kilometer, berlapiskan aspal terbaik, di pinggir pantai nan indah, kalau tidak di Mandalika? https://t.co/NQ288PWbjZ"
2021-12-10 06:44:49+00:00,jokowi,"Kemiskinan ekstrem harus dientaskan hingga 0% secepatnya dan kesempatan kerja dibuka seluas-luasnya. Kita harus menjamin akses pelayanan pendidikan dan kesehatan, kebebasan beragama serta kebebasan menjaga adat dan budaya.

Selamat memperingati Hari HAM Sedunia tahun 2021. https://t.co/P6Lk5fJdsU"
2021-12-10 06:44:47+00:00,jokowi,"Perpres nomor 53 tahun 2021 ini juga menegaskan bahwa penegakkan HAM bukan hanya mencakup penghormatan dan perlindungan hak sipil dan politik saja, tapi juga hak ekonomi, sosial dan budaya, terutama kelompok-kelompok rentan yang perlu kita lindungi dan penuhi hak-haknya. https://t.co/hWgsncQbww"
2021-12-10 06:44:46+00:00,jokowi,"Pemerintah telah menerbitkan Perpres tentang Rencana Aksi Nasional Hak Asasi Manusia 2021–2025 untuk melaksanakan penghormatan, pelindungan, pemenuhan, penegakan, dan pemajuan HAM. Sasaran utamanya adalah kelompok perempuan, anak, masyarakat adat, dan penyandang disabilitas. https://t.co/P7mcPqY2vV"
2021-12-09 08:01:13+00:00,jokowi,"Oleh karena itu, buron-buron pelaku korupsi bisa terus dikejar baik di dalam maupun di luar negeri. Aset yang disembunyikan baik para mafia, mafia pelabuhan, mafia migas, mafia obat, mafia daging, mafia tanah bisa terus dikejar dan pelakunya bisa diadili."
2021-12-09 08:01:13+00:00,jokowi,"Indonesia telah memiliki sejumlah kerja sama internasional dalam hal pengembalian aset tindak pidana, misalnya dengan Konfederasi Swiss dan Rusia. Kedua negara tersebut siap untuk membantu penelusuran, pembekuan, penyitaan, dan perampasan aset hasil tindak pidana di luar negeri."
2021-12-09 08:01:12+00:00,jokowi,"Terkait pemulihan aset, saya mendorong ditetapkannya UU Perampasan Aset Tindak Pidana. 

Saya juga mendorong KPK dan Kejaksaan Agung secara maksimal menerapkan dakwaan TPPU untuk memastikan terpidana mendapatkan sanksi yang tegas, dan untuk memulihkan kerugian keuangan negara."
2021-12-09 08:01:11+00:00,jokowi,"Pemulihan aset dan peningkatan Penerimaan Negara Bukan Pajak diperlukan guna menyelamatkan dan memulihkan keuangan negara, serta memitigasi pencegahan korupsi sejak dini. 

Karena itulah, saya mengapresiasi capaian pemulihan aset dan peningkatan PNBP oleh aparat penegak hukum. https://t.co/DkVy7rIq8l"
2021-12-09 07:48:36+00:00,jokowi,"Pemberantasan korupsi tidak boleh identik dengan penangkapan. Pencegahan korupsi merupakan langkah yang lebih fundamental. 

Karena itu, penanaman budaya antikorupsi sejak dini jadi bagian penting pemberantasan korupsi. Membangun kesadaran diri adalah kunci mental antikorupsi. https://t.co/uTYOHYFX0m"
2021-12-09 07:46:27+00:00,jokowi,"Penindakan jangan hanya menyasar peristiwa hukum yang membuat heboh di permukaan saja. 

Lebih jauh, dibutuhkan upaya-upaya yang lebih fundamental dan komprehensif agar manfaatnya dapat dirasakan secara langsung oleh masyarakat."
2021-12-09 07:46:26+00:00,jokowi,"Kendati begitu, aparat penegak hukum jangan cepat berpuas diri, dan terus meningkatkan upaya pemberantasan korupsi di Indonesia. Indonesia masih membutuhkan kerja keras untuk dapat memperbaiki indeks persepsi korupsi yang kini masih ranking 102 dari 180 negara."
2021-12-09 07:46:26+00:00,jokowi,"Hari Anti Korupsi Sedunia 2021 kita peringati saat masyarakat masih menilai upaya pemberantasan korupsi di Indonesia belum baik. 

Padahal kasus korupsi yang ditangani penegak hukum begitu banyak. Januari-November 2021, Polri menyidik 1.032 perkara, dan kejaksaan 1.486 perkara. https://t.co/tn3wDrWM8A"
2021-12-08 10:54:36+00:00,jokowi,"Di tahun 90-an daerah ini jadi kawasan pertambangan emas. Hari ini, di bekas area tambang tadi, masyarakat menanam pohon sebagai upaya pemulihan lingkungan di area-area bekas tambang yang ada di Provinsi Kalimantan Barat. https://t.co/8Mzmcx5Tc4"
2021-12-08 08:38:54+00:00,jokowi,"Di halaman Detasemen Kesehatan Wilayah  Sintang, Kalimantan Barat siang tadi, saya menyaksikan penyerahan bantuan mobil dapur umum dan perahu karet, juga bantuan sosial bagi masyarakat. https://t.co/Q6Vud30J3g"
2021-12-08 07:37:44+00:00,jokowi,"Jangka menengah, pemerintah akan mengeruk danau, menata sistem pengaliran Sungai Kapuas hingga menyusun rencana besar pengendalian banjir di wilayah ini.

Jangka panjang, pemerintah akan membangun Bendungan Sungai Pinoh dan pemeliharaan berkala sungai dan danau di wilayah sungai. https://t.co/XntmkNpA4p"
2021-12-08 07:37:42+00:00,jokowi,"Tanggul dari geotube yang diisi pasir yang dibangun di Kel. Ladang ini adalah solusi jangka pendek untuk mengendalikan banjir di Kab. Sintang. 

Pemerintah juga akan menanami kembali Daerah Aliran Sungai dan tangkapan hujan di sekitar Sungai Kapuas dan Sungai Melawi. https://t.co/4oz1nPfXi1"
2021-12-08 06:24:23+00:00,jokowi,"Daerah-daerah di luar Jawa bisa tumbuh dengan cepat jika didukung oleh infrastruktur konektivitas dan transportasi yang memadai.

Dengan begitu, produksi akan meningkat, distribusi lancar, pasarnya makin besar dan luas, dan biaya logistik menjadi makin efisien dan kompetitif. https://t.co/pu9YA7hbxA"
